Date,N1,N2,N3,N4,N5,E1,E2,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Season,Main_Sum,Main_Mean,Main_Std,Main_Min,Main_Max,Main_Range,Stars_Sum,Stars_Mean,Stars_Diff,Main_Even_Count,Main_Odd_Count,Stars_Even_Count,Decade_1_Count,Decade_2_Count,Decade_3_Count,Decade_4_Count,Decade_5_Count,N1_Freq_50,N2_Freq_50,N3_Freq_50,N4_Freq_50,N5_Freq_50,E1_Freq_50,E2_Freq_50,N1_LastSeen,N2_LastSeen,N3_LastSeen,N4_LastSeen,N5_LastSeen,E1_LastSeen,E2_LastSeen,Main_Sum_MA_5,Stars_Sum_MA_5,Main_Sum_MA_10,Stars_Sum_MA_10,Main_Sum_MA_20,Stars_Sum_MA_20,Main_Sum_Volatility_5,Main_Sum_Volatility_10,Main_Sum_Volatility_20
2005-08-26,9,29,35,40,41,1,6,2005,8,4,238,34,3,2,154,30.8,13.0843417870369,9,41,32,7,3.5,5,1,4,1,1,0,1,2,1,0.0,0.02,0.02,0.02,0.04,0.22,0.12,56,22,17,24,1,1,3,133.6,9.2,129.3,9.2,122.0,10.0,27.373344698812375,41.144866022384875,35.23753979105687
2005-09-02,3,4,14,43,50,3,6,2005,9,4,245,35,3,3,114,22.8,22.196846622887676,3,50,47,9,4.5,3,3,2,1,2,1,0,0,2,0.16,0.04,0.06,0.06,0.12,0.14,0.14,5,36,10,24,5,7,1,127.0,9.2,131.9,8.6,120.45,9.85,27.31300056749532,39.01125193809832,34.852282263108236
2005-09-09,8,12,19,31,50,6,7,2005,9,4,252,36,3,3,120,24.0,16.95582495781317,8,50,42,13,6.5,1,3,2,1,1,2,0,1,1,0.02,0.06,0.0,0.04,0.14,0.06,0.18,26,18,58,3,1,18,12,133.8,9.8,135.4,9.2,121.6,9.8,16.73917560694073,35.771497033252636,34.414501227489005
2005-09-16,12,13,19,21,38,3,9,2005,9,4,259,37,3,3,103,20.6,10.4546640309481,12,38,26,12,6.0,6,2,3,0,0,3,1,1,0,0.06,0.02,0.02,0.0,0.04,0.16,0.26,18,31,1,83,25,2,5,125.4,9.0,124.9,9.4,120.35,9.95,19.944924166313584,26.231660260075067,34.62319727399081
2005-09-23,1,26,31,34,47,4,9,2005,9,4,266,38,3,3,139,27.8,16.87305544351704,1,47,46,13,6.5,5,2,3,1,1,0,1,2,1,0.18,0.02,0.06,0.04,0.1,0.12,0.28,10,25,17,43,15,7,1,126.0,10.8,129.9,9.8,121.8,9.9,20.3838171106395,23.22091968702172,34.773855878110204
2005-09-30,6,11,47,48,50,1,6,2005,9,4,273,39,3,3,162,32.4,21.915747762739013,6,50,44,7,3.5,5,3,2,1,1,1,0,0,3,0.14,0.12,0.0,0.04,0.16,0.22,0.12,14,8,85,10,3,5,4,127.6,10.8,130.6,10.0,123.3,9.7,23.244354153213198,24.148613946882282,35.86685906163751
2005-10-07,2,13,21,26,44,3,9,2005,10,4,280,40,4,3,106,21.2,15.642889758609181,2,44,42,12,6.0,6,3,2,0,1,1,2,0,1,0.04,0.04,0.04,0.02,0.04,0.18,0.3,9,3,9,22,22,3,2,126.0,11.4,126.5,10.3,123.55,9.65,24.647515087732472,24.53229164455157,35.720368654902
2005-10-14,10,11,19,20,23,1,6,2005,10,4,287,41,4,3,83,16.6,5.770615218501403,10,23,13,7,3.5,5,2,3,1,1,3,1,0,0,0.02,0.14,0.04,0.0,0.0,0.24,0.14,38,2,4,87,79,2,2,118.6,10.2,126.2,10.0,119.95,9.35,31.500793640795777,25.094488106620844,36.01092670433883
2005-10-21,1,14,19,29,33,1,8,2005,10,4,294,42,4,3,96,19.2,12.696456198483103,1,33,32,9,4.5,7,1,4,1,1,2,1,1,0,0.14,0.02,0.06,0.02,0.0,0.26,0.18,4,13,1,43,88,1,15,117.2,9.6,121.3,9.3,120.3,9.5,32.50692233971097,25.7899635948216,35.72718263377857
2005-10-28,14,36,44,47,50,3,5,2005,10,4,301,43,4,3,191,38.2,14.498275759551547,14,50,36,8,4.0,2,4,1,0,0,1,0,1,3,0.0,0.02,0.0,0.02,0.18,0.18,0.04,54,16,89,42,4,3,13,127.6,8.6,126.8,9.7,123.4,9.5,46.5220377885578,33.87165317620163,39.056504276698774
2005-11-04,26,36,37,38,42,2,6,2005,11,4,308,44,4,3,179,35.8,5.932958789676531,26,42,16,8,4.0,4,4,1,2,0,0,1,3,1,0.0,0.04,0.0,0.02,0.06,0.12,0.16,90,1,76,29,16,17,3,131.0,8.8,129.3,9.8,129.3,9.5,50.14479035752368,36.89037814932237,38.03336485383936
2005-11-11,15,16,36,41,42,3,5,2005,11,4,315,45,4,3,150,30.0,13.435028842544403,15,42,27,8,4.0,2,3,2,0,0,2,0,1,2,0.04,0.0,0.0,0.0,0.08,0.18,0.06,13,79,91,75,1,2,2,139.8,8.0,132.9,9.7,132.4,9.15,48.49432956542445,36.9878358382861,37.00270260399907
2005-11-18,17,18,25,34,48,2,3,2005,11,4,322,46,4,3,142,28.4,12.895735729302148,17,48,31,5,2.5,1,3,2,1,0,2,1,1,1,0.0,0.0,0.04,0.02,0.02,0.12,0.08,92,52,32,8,35,2,13,151.6,7.6,135.1,8.9,135.25,9.05,37.04456775291081,36.78903822245609,35.3164267728206
2005-11-25,1,6,27,39,47,1,6,2005,11,4,329,47,4,3,120,24.0,20.09975124224178,1,47,46,7,3.5,5,1,4,1,2,0,1,1,1,0.1,0.0,0.04,0.02,0.12,0.26,0.16,5,82,46,30,9,5,3,156.4,7.2,136.8,8.4,130.85,8.9,28.640879874752446,35.51150048458483,30.99282599502495
2005-12-02,1,9,20,23,30,4,7,2005,12,4,336,48,4,0,83,16.6,11.545561917897285,1,30,29,11,5.5,3,2,3,1,2,1,2,0,0,0.1,0.02,0.0,0.02,0.02,0.12,0.14,1,31,94,20,17,10,12,134.8,7.8,131.2,8.2,130.55,9.0,35.8427119509671,39.33559315542211,31.444981191046416
2005-12-09,11,18,35,38,42,1,5,2005,12,4,343,49,4,0,144,28.8,13.516656391282572,11,42,31,6,3.0,4,3,2,0,0,2,0,2,1,0.04,0.02,0.04,0.04,0.1,0.28,0.08,16,3,15,5,4,2,4,127.8,7.4,129.4,8.1,130.0,9.05,27.499090894064118,38.16397370412167,31.089006349342746
2005-12-16,2,3,15,18,32,6,7,2005,12,4,350,50,4,0,70,14.0,12.30853362509117,2,32,30,13,6.5,1,3,2,1,2,2,0,1,0,0.06,0.0,0.0,0.02,0.0,0.06,0.16,10,53,54,26,57,14,2,111.8,8.4,125.8,8.2,126.15,9.25,33.88509997034095,42.11043681664785,33.543804824516606
2005-12-23,15,31,36,37,42,1,7,2005,12,4,357,51,4,0,161,32.2,10.377861051295685,15,42,27,8,4.0,6,2,3,0,0,1,0,3,1,0.04,0.0,0.02,0.08,0.12,0.3,0.18,6,97,6,19,2,2,1,115.6,9.0,133.6,8.3,129.9,9.15,38.823961673172924,40.494718448486886,33.00701679786795
2005-12-30,8,16,19,43,45,1,4,2005,12,4,364,52,4,0,131,26.2,16.754103974847474,8,45,37,5,2.5,3,2,3,1,1,2,0,0,2,0.04,0.02,0.08,0.08,0.04,0.32,0.06,16,7,10,17,27,1,23,117.8,8.6,137.1,7.9,129.2,8.6,39.44236301237542,38.33898509060692,32.81783853814552
2006-01-06,2,6,9,14,26,4,5,2006,1,4,6,1,1,0,57,11.4,9.262828941527529,2,26,24,9,4.5,1,4,1,1,3,1,1,0,0,0.08,0.02,0.0,0.0,0.02,0.14,0.1,3,6,99,99,50,5,4,112.6,8.2,123.7,8.0,125.25,8.85,46.2957881453594,40.74868777709974,36.503604724667085
2006-01-13,8,12,19,33,34,1,6,2006,1,4,13,2,1,0,106,21.2,11.903780911962384,8,34,26,7,3.5,5,3,2,1,1,2,0,2,0,0.06,0.06,0.1,0.0,0.0,0.32,0.16,2,18,2,100,71,2,7,105.0,8.4,116.4,7.9,122.85,8.85,42.842735673623835,36.00370351320359,36.0894721490908
2006-01-20,12,15,33,44,50,2,6,2006,1,4,20,3,1,0,154,30.8,16.9617216107328,12,50,38,8,4.0,4,3,2,2,0,2,0,1,2,0.06,0.0,0.02,0.02,0.18,0.08,0.18,18,76,43,42,12,9,1,121.8,7.4,116.8,7.9,124.85,8.8,42.15091932568019,36.43807532421732,36.6767888739631
2006-01-27,9,15,21,40,49,1,4,2006,1,4,27,4,1,0,134,26.8,17.00588133558505,9,49,40,5,2.5,3,1,4,1,1,1,1,1,1,0.02,0.02,0.06,0.04,0.04,0.34,0.08,22,1,16,22,27,2,4,116.4,6.8,116.0,7.9,125.55,8.4,37.326933975348155,35.907288025320646,36.71293332987996
2006-02-03,9,21,30,39,50,1,3,2006,2,4,34,5,1,0,149,29.8,15.833508770957875,9,50,41,4,2.0,2,2,3,0,1,0,2,1,1,0.04,0.02,0.04,0.04,0.18,0.36,0.06,1,50,25,10,2,1,11,120.0,6.6,118.9,7.6,127.85,8.0,39.86853395849916,37.40603041103283,36.66674242416416
2006-02-10,5,6,38,48,50,6,7,2006,2,4,41,6,1,0,147,29.4,22.289010745208053,5,50,45,13,6.5,1,4,1,1,2,0,0,1,2,0.0,0.04,0.0,0.06,0.2,0.08,0.16,74,5,104,19,1,8,7,138.0,7.4,125.3,7.8,128.25,8.0,19.35200248036364,36.03100516684672,36.83801669042744
2006-02-17,4,23,24,26,38,2,4,2006,2,4,48,7,1,0,115,23.0,12.206555615733702,4,38,34,6,3.0,2,4,1,2,1,0,3,1,0,0.06,0.04,0.0,0.04,0.04,0.1,0.1,33,27,59,19,22,4,3,139.8,7.2,122.4,7.8,125.9,7.95,15.706686474237669,35.5221370728483,36.06266475835756
2006-02-24,1,11,18,19,47,3,7,2006,2,4,55,8,1,0,96,19.2,17.123083834403193,1,47,46,10,5.0,4,1,4,0,1,3,0,0,1,0.1,0.1,0.0,0.0,0.12,0.18,0.18,12,19,106,58,13,15,2,128.2,7.6,125.0,7.5,125.4,7.85,22.53219918250326,32.041639575194466,36.420641920410155
2006-03-03,3,5,8,10,44,3,5,2006,3,4,62,9,1,1,70,14.0,16.98528775146303,3,44,41,8,4.0,2,3,2,0,4,0,0,0,1,0.12,0.02,0.0,0.0,0.04,0.2,0.12,26,35,90,90,21,1,8,115.4,8.2,115.9,7.5,124.75,7.9,33.78313188560232,33.567345243058305,37.322033847665864
2006-03-10,1,21,33,45,49,4,8,2006,3,4,69,10,1,1,149,29.8,19.47305831142094,1,49,48,12,6.0,4,0,5,2,1,0,1,1,2,0.12,0.02,0.04,0.0,0.06,0.12,0.12,2,5,7,75,6,9,20,115.4,9.8,117.7,8.2,127.4,8.05,33.78313188560232,34.92229469360038,37.0538725868729
2006-03-17,5,32,44,45,50,1,7,2006,3,4,76,11,1,1,176,35.2,18.130085493455347,5,50,45,8,4.0,6,3,2,0,1,0,0,1,3,0.02,0.0,0.02,0.02,0.22,0.36,0.18,5,109,20,1,5,6,3,121.2,8.8,129.6,8.1,126.65,8.05,42.044024545706854,32.10122877537386,35.830411957618246
2006-03-24,17,28,33,35,47,4,9,2006,3,4,83,12,1,1,160,32.0,10.908712114635714,17,47,30,13,6.5,5,1,4,1,0,1,1,2,1,0.02,0.02,0.04,0.0,0.12,0.14,0.16,18,49,2,73,4,2,24,130.2,10.2,135.0,8.7,125.7,8.3,45.09101906144948,32.231799343022885,34.60012169129803
2006-03-31,3,20,31,45,50,6,7,2006,3,4,90,13,1,1,149,29.8,19.070920271449932,3,50,47,13,6.5,1,2,3,1,1,1,0,1,2,0.14,0.0,0.08,0.04,0.22,0.08,0.18,4,78,27,2,2,7,2,140.8,10.8,134.5,9.2,125.65,8.55,41.093795152066456,31.9417873291051,34.563861565452875
2006-04-07,12,13,29,44,50,4,5,2006,4,4,97,14,2,1,148,29.6,17.38677658451963,12,50,38,9,4.5,1,3,2,1,0,2,1,0,2,0.06,0.04,0.02,0.02,0.24,0.16,0.14,11,26,33,11,1,2,5,156.4,11.0,135.9,9.6,125.95,8.75,12.01249349635622,32.223007653262655,34.73883766197804
2006-04-14,16,26,34,35,49,2,6,2006,4,4,104,15,2,1,160,32.0,12.186057606953941,16,49,33,8,4.0,4,3,2,2,0,1,1,2,1,0.0,0.02,0.0,0.02,0.08,0.12,0.2,113,29,97,3,5,8,12,158.6,10.2,137.0,10.0,127.95,8.8,11.304866208850083,32.90052346763567,35.520898222403055
2006-04-21,1,20,22,37,46,1,9,2006,4,4,111,16,2,1,126,25.2,17.28293956478469,1,46,45,10,5.0,8,3,2,0,1,1,1,1,1,0.14,0.02,0.0,0.06,0.0,0.34,0.14,6,3,70,17,61,5,4,148.6,10.6,134.9,9.7,130.1,8.75,13.885243966167838,32.861493845803466,33.92235716735313
2006-04-28,5,10,17,22,33,5,7,2006,4,4,118,17,2,1,87,17.4,10.876580344942981,5,33,28,12,6.0,2,2,3,0,2,1,1,1,0,0.04,0.0,0.0,0.02,0.02,0.02,0.2,6,53,115,38,27,49,4,134.0,10.4,132.1,10.3,127.25,9.05,29.02585054739999,35.80642400463918,35.06816670129014
2006-05-05,4,8,14,16,50,3,9,2006,5,4,125,18,2,1,92,18.4,18.297540818372287,4,50,46,12,6.0,6,5,0,0,2,2,0,0,1,0.06,0.06,0.04,0.0,0.26,0.18,0.14,11,45,35,73,4,9,2,122.6,10.2,131.7,10.5,128.35,9.0,32.63127334322092,36.273804444652484,33.48727173749832
2006-05-12,5,20,23,34,50,1,5,2006,5,4,132,19,2,1,132,26.4,16.772000476985443,5,50,45,6,3.0,4,3,2,0,1,1,1,1,1,0.06,0.04,0.02,0.04,0.28,0.36,0.16,2,3,45,25,1,3,5,119.4,9.6,137.9,10.3,126.9,8.9,30.212580161250713,29.156474409640158,32.61562428297858
2006-05-19,3,5,25,34,49,5,8,2006,5,4,139,20,2,1,116,23.2,19.524343778985248,3,49,46,13,6.5,3,1,4,1,2,0,1,1,1,0.12,0.04,0.02,0.06,0.1,0.02,0.08,7,11,26,1,5,3,10,110.6,10.6,134.6,10.4,126.15,9.3,20.169283576765935,29.624314338056863,32.68876356116725
2006-05-26,2,12,21,41,49,3,7,2006,5,4,146,21,2,1,125,25.0,19.6596032513375,2,49,47,10,5.0,4,2,3,0,1,1,1,0,2,0.08,0.04,0.06,0.02,0.12,0.2,0.22,20,19,17,28,1,3,4,110.4,10.6,129.5,10.6,129.55,9.35,19.982492337043446,25.855366947695824,28.368765255210942
2006-06-02,7,8,27,41,48,1,6,2006,6,4,153,22,2,2,131,26.2,18.673510650116114,7,48,41,7,3.5,5,2,3,1,2,0,1,0,2,0.0,0.06,0.02,0.04,0.02,0.34,0.22,56,4,27,1,28,3,7,119.2,9.6,126.6,10.0,130.8,9.35,16.483324907311633,23.580594658414494,27.821990545155767
2006-06-09,3,12,15,34,39,4,6,2006,6,4,160,23,2,2,103,20.6,15.274161188098024,3,39,36,10,5.0,2,2,3,2,1,2,0,2,0,0.12,0.06,0.02,0.08,0.0,0.16,0.24,3,2,25,3,66,9,1,121.4,9.2,122.0,9.7,128.25,9.45,12.095453691366854,23.20919358070566,27.92070538997331
2006-06-16,1,16,26,30,36,3,9,2006,6,4,167,24,2,2,109,21.8,13.718600511714014,1,36,35,12,6.0,6,4,1,0,1,1,2,1,0,0.16,0.04,0.02,0.0,0.0,0.22,0.14,8,24,46,71,81,3,6,116.8,10.4,118.1,10.0,127.0,9.8,11.410521460476733,21.573903989156335,28.207874973601193
2006-06-23,9,21,30,43,44,1,9,2006,6,4,174,25,2,2,147,29.4,14.876155417311288,9,44,35,10,5.0,8,2,3,0,1,0,2,0,2,0.06,0.04,0.04,0.04,0.04,0.34,0.16,20,15,20,25,16,3,1,123.0,9.8,116.8,10.2,126.9,10.1,17.606816861659013,19.007600818853792,28.12921313472789
2006-06-30,6,15,16,40,43,1,2,2006,6,4,181,26,2,2,120,24.0,16.47725705328408,6,43,37,3,1.5,1,3,2,1,1,2,0,1,1,0.02,0.04,0.0,0.04,0.0,0.36,0.0,39,22,113,22,68,1,105,122.0,8.4,116.2,9.5,125.55,9.6,17.606816861659013,18.77823799567533,27.75925639835251
2006-07-07,7,9,18,35,43,5,7,2006,7,4,188,27,3,2,112,22.4,15.962455951387932,7,43,36,12,6.0,2,1,4,0,2,1,0,1,1,0.02,0.02,0.02,0.04,0.02,0.04,0.2,5,31,19,12,1,7,6,118.2,9.4,118.7,9.5,125.4,9.9,17.224981857755324,15.90282993683836,27.8272868734421
2006-07-14,1,7,17,31,36,2,8,2006,7,4,195,28,3,2,92,18.4,15.026643005009468,1,36,35,10,5.0,6,1,4,2,2,1,0,2,0,0.16,0.0,0.02,0.04,0.02,0.1,0.06,4,57,11,44,4,13,8,116.0,9.4,118.7,9.3,125.2,9.9,20.11218536111877,15.90282993683836,28.063086824247687
2006-07-21,2,4,9,38,50,6,8,2006,7,4,202,29,3,2,103,20.6,21.927152117865194,2,50,48,14,7.0,2,4,1,2,3,0,0,1,1,0.1,0.02,0.02,0.04,0.24,0.08,0.08,8,46,28,32,10,16,1,114.8,9.8,115.8,10.1,126.85,10.2,20.801442257689732,15.852094148373311,25.49979360081589
2006-07-28,3,8,12,29,43,6,7,2006,7,4,209,30,3,2,95,19.0,16.59819267269783,3,43,40,13,6.5,1,2,3,1,2,1,1,0,1,0.1,0.04,0.0,0.02,0.04,0.1,0.22,7,8,54,40,3,1,3,104.4,10.4,113.7,10.1,124.15,10.25,11.674759098157018,17.15970732721156,25.8869505837655
2006-08-04,1,14,15,26,32,3,7,2006,8,4,216,31,3,2,88,17.6,11.970797801316335,1,32,31,10,5.0,4,3,2,0,1,2,1,1,0,0.18,0.02,0.04,0.04,0.02,0.2,0.24,3,41,8,24,33,7,1,98.0,11.8,110.0,10.1,119.75,10.35,9.565563234854501,18.396859635395575,24.02164594036413
2006-08-11,27,28,31,46,47,2,5,2006,8,4,223,32,3,2,179,35.8,9.884331034521255,27,47,20,7,3.5,3,2,3,1,0,0,2,1,2,0.0,0.02,0.04,0.0,0.08,0.12,0.14,130,20,19,57,20,4,13,111.4,10.8,114.8,10.1,120.7,10.05,38.18769435302425,28.15749357532461,25.992104064200195
2006-08-18,12,37,39,40,50,1,2,2006,8,4,230,33,3,2,178,35.6,14.117365193264641,12,50,38,3,1.5,1,3,2,1,0,1,0,3,1,0.06,0.0,0.0,0.04,0.26,0.32,0.02,19,131,74,7,4,7,7,128.6,9.4,122.3,9.4,122.15,9.55,45.86174876735513,34.039356306748516,28.35540420040636
2006-08-25,10,28,40,47,48,6,8,2006,8,4,237,34,3,2,173,34.6,15.899685531481433,10,48,38,14,7.0,2,4,1,2,1,0,1,1,2,0.02,0.04,0.0,0.02,0.04,0.12,0.1,45,2,132,43,12,4,5,142.6,9.4,128.7,9.6,123.4,9.8,46.76857919586611,37.13653487096264,30.055037234345527
2006-09-01,3,7,25,45,50,6,9,2006,9,4,244,35,3,3,130,26.0,21.37755832643195,3,50,47,15,7.5,3,1,4,1,2,0,1,0,2,0.1,0.02,0.04,0.06,0.24,0.12,0.16,5,7,15,22,2,1,10,149.6,9.8,127.0,10.1,121.9,10.15,39.99124904275934,36.59083066683361,28.85699769188533
2006-09-08,1,10,12,32,33,1,8,2006,9,4,251,36,3,3,88,17.6,14.223220451079284,1,33,32,9,4.5,7,3,2,1,2,1,0,2,0,0.2,0.02,0.02,0.0,0.04,0.34,0.12,5,19,6,69,19,3,2,149.6,9.6,123.8,10.7,120.0,10.1,39.99124904275934,38.61433239959832,29.808158544087817
2006-09-15,6,10,16,26,49,7,9,2006,9,4,258,37,3,3,107,21.4,17.1697408250678,6,49,43,16,8.0,2,4,1,0,2,1,1,0,1,0.04,0.04,0.02,0.06,0.1,0.0,0.14,11,1,11,6,16,57,2,135.2,11.4,123.3,11.1,121.0,10.3,39.72027190239261,38.815947467217384,28.966405223619812
2006-09-22,10,29,30,45,49,3,8,2006,9,4,265,38,3,3,163,32.6,15.436968614336172,10,49,39,11,5.5,5,2,3,1,1,0,2,0,2,0.04,0.0,0.04,0.08,0.12,0.18,0.14,4,56,13,3,1,7,2,132.2,13.0,130.4,11.2,124.55,10.25,36.07907981088209,38.94782835195481,29.569676857782625
2006-09-29,1,3,6,18,24,5,8,2006,9,4,272,39,3,3,52,10.4,10.064790112068906,1,24,23,13,6.5,3,3,2,1,3,1,1,0,0,0.2,0.02,0.0,0.02,0.0,0.06,0.16,3,41,137,41,137,12,1,108.0,12.8,125.3,11.1,120.55,10.6,41.97022754286661,45.68989676795811,33.63969303320741
2006-10-06,5,11,22,35,38,7,8,2006,10,4,279,40,4,3,111,22.2,14.446452851824908,5,38,33,15,7.5,1,2,3,1,1,1,1,2,0,0.08,0.02,0.02,0.06,0.02,0.02,0.18,21,32,24,13,33,3,1,104.2,12.8,126.9,11.3,120.3,10.7,40.3075675276988,44.782064862323345,33.69382264170286
2006-10-13,2,25,32,38,41,3,5,2006,10,4,286,41,4,3,138,27.6,15.565988564816564,2,41,39,8,4.0,2,3,2,0,1,0,1,2,1,0.08,0.0,0.0,0.06,0.0,0.18,0.16,12,109,70,12,59,3,9,114.2,12.6,131.9,11.1,120.95,10.6,41.469265727765176,42.69907623252654,33.91393906873539
2006-10-20,10,19,34,45,47,3,6,2006,10,4,293,42,4,3,155,31.0,16.170961628796228,10,47,37,9,4.5,3,2,3,1,1,1,0,1,2,0.04,0.0,0.02,0.1,0.08,0.18,0.14,4,64,27,4,10,1,19,123.8,11.2,129.5,11.3,122.15,10.7,44.807365465958824,40.3684420198639,34.7036703655695
2006-10-27,3,4,8,44,50,7,8,2006,10,4,300,43,4,3,109,21.8,23.177575369309018,3,50,47,15,7.5,1,4,1,1,3,0,0,0,2,0.12,0.02,0.02,0.04,0.22,0.04,0.18,8,14,34,29,8,3,3,113.0,12.0,122.6,12.5,122.45,10.95,39.14715826212676,36.90588631159598,34.55502857761807
2006-11-03,11,13,24,44,49,3,9,2006,11,4,307,44,4,3,141,28.2,17.51285242329187,11,49,38,12,6.0,6,2,3,0,0,2,1,0,2,0.02,0.02,0.02,0.06,0.14,0.18,0.14,47,30,37,1,6,2,7,130.8,11.8,119.4,12.3,124.05,10.95,20.0549245822566,33.25724649522939,34.64021848721666
2006-11-10,14,21,27,30,36,2,3,2006,11,4,314,45,4,3,128,25.6,8.44393273303382,14,36,22,5,2.5,1,3,2,1,0,1,3,1,0,0.0,0.06,0.04,0.02,0.04,0.1,0.02,54,20,23,21,17,13,40,134.2,9.8,119.2,11.3,123.1,10.7,17.07922714879102,33.19236860082957,34.23586915564006
2006-11-17,12,22,32,33,36,2,6,2006,11,4,321,46,4,3,135,27.0,9.899494936611665,12,36,24,8,4.0,4,4,1,2,0,1,1,3,0,0.06,0.0,0.02,0.02,0.06,0.12,0.12,13,144,5,44,1,1,4,133.6,9.8,123.9,11.2,123.85,10.95,16.96466916859861,31.57161172108053,34.32855953866986
2006-11-24,5,8,17,25,40,1,5,2006,11,4,328,47,4,3,95,19.0,14.124446891825535,5,40,35,6,3.0,4,2,3,0,2,1,1,1,0,0.1,0.06,0.04,0.0,0.0,0.28,0.14,7,17,19,73,67,11,6,121.6,9.2,122.7,10.2,123.0,10.65,19.125898671696454,32.499743588732144,34.84401330440993
2006-12-01,4,8,16,37,41,2,5,2006,12,4,335,48,4,0,106,21.2,16.87305544351704,4,41,37,7,3.5,3,3,2,1,2,1,0,1,1,0.04,0.08,0.04,0.04,0.02,0.14,0.14,30,1,11,32,7,2,1,121.0,7.6,117.0,9.8,123.7,10.5,19.659603251337504,29.507061301774364,34.32522472805648
2006-12-08,16,17,18,36,47,1,2,2006,12,4,342,49,4,0,134,26.8,13.989281611290838,16,47,31,3,1.5,1,3,2,1,0,3,0,1,1,0.02,0.0,0.04,0.0,0.08,0.28,0.04,34,82,22,117,7,2,16,119.6,5.8,125.2,8.8,125.25,9.95,18.06377590649309,18.937323523196852,34.04003061412441
2006-12-15,9,23,35,37,42,3,7,2006,12,4,349,50,4,0,146,29.2,13.274034804836093,9,42,33,10,5.0,4,1,4,0,1,0,1,2,1,0.06,0.02,0.0,0.04,0.0,0.2,0.18,25,43,53,2,51,6,19,123.2,6.8,128.7,8.3,127.8,9.8,21.60324049766609,19.252993995162935,33.561569500969725
2006-12-22,9,11,20,38,43,2,3,2006,12,4,356,51,4,0,121,24.2,15.546703830716016,9,43,34,5,2.5,1,2,3,1,1,2,0,1,1,0.08,0.04,0.0,0.04,0.06,0.16,0.04,1,11,55,10,21,3,6,120.4,6.2,127.0,8.0,129.45,9.55,20.57425575810703,19.090428084368536,32.288950366796904
2006-12-29,6,9,13,14,35,3,4,2006,12,4,363,52,4,0,77,15.4,11.414902540100814,6,35,29,7,3.5,1,2,3,1,2,2,0,1,0,0.04,0.02,0.0,0.0,0.0,0.22,0.04,15,25,84,51,123,2,45,116.8,6.4,119.2,7.8,124.35,9.55,26.771253239249003,22.07965378150469,32.10554141380714
2007-01-05,17,19,29,36,45,5,6,2007,1,4,5,1,1,0,146,29.2,11.713240371477058,17,45,28,11,5.5,1,1,4,1,0,2,1,1,1,0.02,0.02,0.02,0.02,0.0,0.08,0.12,41,11,39,4,53,14,7,124.8,7.2,122.9,7.4,122.75,9.95,28.64786204937465,23.249611705240312,30.020826104556175
2007-01-12,8,11,14,19,25,3,5,2007,1,4,12,2,1,0,77,15.4,6.730527468185536,8,25,17,8,4.0,2,2,3,0,1,3,1,0,0,0.0,0.06,0.02,0.02,0.0,0.24,0.14,52,3,36,46,152,2,6,113.4,8.2,116.5,7.0,117.95,9.65,34.760609891082176,26.31961668076163,29.22773556599608
2007-01-19,5,13,27,33,42,2,4,2007,1,4,19,3,1,0,120,24.0,14.966629547095765,5,42,37,6,3.0,2,1,4,2,1,1,1,1,1,0.12,0.04,0.04,0.02,0.02,0.16,0.04,8,11,10,9,5,4,3,108.2,7.4,115.7,7.1,117.45,9.2,30.326556019436172,26.051444830906814,29.095984530334707
2007-01-26,11,15,23,30,38,4,9,2007,1,4,26,4,1,0,117,23.4,10.96813566655701,11,38,27,13,6.5,5,2,3,1,0,2,2,1,0,0.02,0.02,0.02,0.04,0.04,0.08,0.16,12,30,37,11,16,33,12,107.4,9.0,113.9,7.6,118.9,9.4,29.95496619927988,25.176929474774752,28.261746509893477
2007-02-02,14,23,27,30,36,1,6,2007,2,4,33,5,1,0,130,26.0,8.215838362577491,14,36,22,7,3.5,5,3,2,1,0,1,3,1,0,0.02,0.04,0.06,0.06,0.08,0.2,0.12,12,7,2,1,11,8,4,118.0,9.0,117.4,7.7,120.05,8.95,25.563646062328434,24.685578335898498,28.219953746838183
2007-02-09,14,16,30,36,46,2,8,2007,2,4,40,6,1,0,142,28.4,13.520355024924458,14,46,32,10,5.0,6,5,0,2,0,2,1,1,1,0.04,0.02,0.04,0.04,0.02,0.16,0.2,1,34,20,5,42,3,15,117.2,8.8,121.0,8.0,119.0,8.9,24.509181952892675,25.451478891761496,26.89746612992623
2007-02-16,8,19,20,39,50,6,9,2007,2,4,47,7,1,0,136,27.2,16.93221781102523,8,50,42,15,7.5,3,3,2,1,1,2,0,1,1,0.02,0.04,0.02,0.0,0.18,0.1,0.18,5,6,8,54,16,24,3,129.0,10.2,121.2,9.2,123.2,9.0,10.535653752852738,25.572554732673048,21.996650462717014
2007-02-23,2,15,18,20,22,2,5,2007,2,4,54,8,1,0,77,15.4,7.92464510246358,2,22,20,7,3.5,3,4,1,1,1,3,1,0,0,0.06,0.04,0.04,0.0,0.0,0.18,0.14,19,4,11,71,158,2,6,120.4,10.4,114.3,8.9,121.5,8.6,25.967287112827172,27.382273260065396,24.193300508068056
